,gene_names,Control_Gut_1,Control_Gut_2,Control_Gut_3,Control_Gut_4,Pseudomonas_Gut_1,Pseudomonas_Gut_2,Pseudomonas_Gut_3,Pseudomonas_Gut_4,Control_Carcass_1,Control_Carcass_2,Control_Carcass_3,Control_Carcass_4,Pseudomonas_Carcass_1,Pseudomonas_Carcass_2,Pseudomonas_Carcass_3,Pseudomonas_Carcass_4
9391,LOC101900392,6,6,10,6,3,3,6,2,22,25,22,25,20,22,26,17
9392,LOC101900564,34,20,24,22,25,25,20,24,15,17,18,18,13,12,15,12
9393,LOC101900740,154,218,66,89,175,39,129,137,0,1,33,26,0,52,0,20
9394,LOC101900916,7,6,8,5,3,7,5,5,11,8,8,8,9,11,11,7
9395,LOC101887749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9396,LOC101901642,52,51,43,45,46,46,48,38,78,87,95,87,88,68,82,62
9397,LOC101901808,110,77,94,89,123,100,84,104,74,70,72,91,80,69,70,70
9398,LOC101887346,6,13,13,12,6,10,13,8,18,19,16,18,21,13,19,23
9399,LOC101887912,0,4,8,6,0,3,5,1,6,0,0,0,2,0,0,11
9400,LOC101888083,7,12,23,14,6,11,14,11,17,10,12,10,14,9,13,22
9401,LOC101888262,7,11,9,11,6,8,9,7,13,14,14,15,14,9,13,10
9402,LOC101888537,6,9,11,10,6,9,8,5,9,6,6,6,10,4,6,7
9403,LOC101888715,3,8,9,7,4,6,5,5,8,6,6,6,10,4,6,12
9404,LOC101891597,1,9,13,10,1,6,11,2,10,0,0,0,6,0,0,10
9405,LOC101888896,13,17,25,22,17,17,22,15,22,19,20,21,28,17,16,17
9406,LOC101889077,1,1,1,1,0,0,1,0,6,8,7,7,5,3,6,4
9407,LOC101891768,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
9408,LOC101889426,38,67,67,61,39,51,53,32,84,86,74,76,121,67,68,60
9409,LOC101889251,17,16,18,19,13,18,18,15,16,14,12,11,16,11,12,17
9410,LOC101891940,3,7,7,5,3,4,6,3,5,5,4,3,7,3,4,8
9411,LOC101889593,5,6,5,6,4,5,4,3,10,11,10,13,10,7,9,7
9412,LOC101889993,3,5,8,8,3,5,7,3,9,5,6,7,12,6,7,6
9413,LOC101890156,4,9,11,7,4,5,8,5,13,12,9,10,13,7,8,14
9414,LOC101890500,9,10,12,10,8,10,12,11,13,13,11,16,14,11,14,12
9415,LOC101890329,9,11,12,11,6,10,11,8,17,14,14,16,15,14,15,16
9416,LOC101890776,41,50,50,47,43,47,47,41,72,77,80,82,83,68,81,66
9417,LOC101892115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9418,LOC101892284,11,10,11,13,12,13,9,10,9,12,13,12,12,8,10,8
9419,LOC101891066,2,4,5,5,1,3,4,2,6,4,4,5,5,3,4,6
9420,LOC101891241,108,168,173,146,107,127,164,121,163,196,202,186,233,144,175,208
9421,LOC101892628,0,0,1,0,0,0,1,0,2,3,4,2,3,1,2,2
9422,LOC101891416,0,0,0,0,0,0,0,0,12,15,14,18,11,13,14,9
9423,LOC105262002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9424,LOC101892804,11,10,13,8,10,10,15,12,20,22,18,22,17,17,18,19
9425,LOC101893212,6,9,13,11,6,9,11,7,12,11,11,10,14,9,12,12
9426,LOC101893488,1,1,2,1,0,1,1,0,3,2,6,4,6,4,5,2
9427,LOC101893765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9428,LOC101893933,0,0,0,0,0,0,0,0,7,13,11,9,8,6,11,6
9429,LOC101894107,3,82,71,59,3,45,79,19,175,142,148,100,140,97,132,113
9430,LOC101894276,10,19,18,17,9,15,20,13,16,20,14,16,13,16,14,25
9431,LOC101894441,6,10,10,10,5,8,8,5,14,11,8,14,15,9,11,13
9432,LOC101894717,5,7,6,9,4,5,6,6,12,10,10,12,10,8,10,10
9433,LOC101894878,4,4,7,6,8,6,5,5,20,9,10,18,17,14,15,11
9434,LOC101895041,6,7,7,8,6,6,7,7,11,11,10,10,11,7,10,9
9435,LOC101895211,21,23,22,17,19,20,17,19,20,26,23,26,32,30,26,26
9436,LOC101895560,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
9437,LOC101895736,5,13,25,19,3,10,21,9,18,6,6,5,17,7,6,18
9438,LOC101895914,0,1,1,1,0,1,0,0,1,1,2,2,1,3,2,1
9439,LOC101896080,5,5,7,7,3,7,7,5,9,8,9,9,7,5,10,5
9440,LOC101896408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9441,LOC101896587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9442,LOC101896771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9443,LOC101896940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9444,LOC101897117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9445,LOC101897300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9446,LOC101897472,13,22,23,17,13,19,17,12,31,48,45,44,39,28,39,34
9447,LOC101897817,13,6,6,6,13,9,7,5,1,0,0,0,1,0,0,1
9448,LOC109613167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9449,LOC101896237,1,2,4,2,2,2,3,1,5,4,6,4,4,2,5,3
9450,LOC101898151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9451,LOC101898326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9452,LOC101898502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9453,LOC101898960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9454,LOC109613170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9455,LOC101899136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9456,LOC109613169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9457,LOC101899485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9458,LOC101899643,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
9459,LOC101899811,2,4,7,4,2,3,4,3,5,3,4,4,5,2,4,6
9460,LOC105262005,11,7,11,9,7,10,9,9,9,7,7,6,8,5,7,7
9461,LOC101899982,5,4,8,6,4,6,6,6,6,4,5,6,6,3,6,5
9462,LOC101898671,0,1,1,0,0,1,0,0,43,39,43,76,35,49,62,60
9463,LOC101900156,65,48,52,54,46,80,47,81,9,11,12,9,9,12,10,11
9464,LOC101900332,0,0,0,0,0,0,0,0,4,4,5,5,4,2,4,3
9465,LOC101900504,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9466,LOC101900858,3,3,7,7,2,5,4,4,7,5,7,8,7,6,7,5
9467,LOC101900680,13,5,8,9,3,8,8,16,1,0,0,0,0,1,0,1
9468,LOC101901031,135,105,148,133,141,148,145,186,112,69,94,71,77,66,59,183
9469,LOC101901203,1127,1721,1758,1579,1260,1316,1594,1114,1436,1459,1332,1075,1568,902,1009,1648
9470,LOC101887409,1,4,6,4,1,2,3,3,3,3,2,3,3,3,2,10
9471,LOC101887585,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
9472,LOC101901369,11,15,13,14,11,12,13,14,69,72,106,103,107,85,125,73
9473,LOC101901535,23,26,29,25,20,22,25,21,24,21,20,21,26,18,21,33
9474,LOC101887750,1,2,3,3,0,2,3,1,3,0,1,1,2,0,0,3
9475,LOC101901704,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
9476,LOC109613175,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
9477,LOC101887913,2,5,6,3,2,4,4,2,3,3,3,2,4,3,2,4
9478,LOC101888084,209,127,191,176,180,183,166,227,189,205,191,201,198,181,208,185
9479,LOC101888369,14,13,15,14,12,14,14,16,15,11,7,9,15,8,10,19
9480,LOC105262007,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
9481,LOC101890842,1,5,6,5,1,4,5,2,7,2,2,2,4,2,2,7
9482,LOC101888538,9,21,24,22,8,16,20,13,29,25,26,26,30,20,28,29
9483,LOC101888716,4,8,11,9,5,7,10,6,9,4,5,5,10,3,5,11
9484,LOC101891016,5,6,7,6,5,7,7,5,7,7,9,10,10,6,9,7
9485,LOC101888897,10,12,12,11,8,10,13,13,12,14,14,11,14,10,12,10
9486,LOC101891189,0,2,3,2,0,1,1,1,1,0,0,0,1,0,0,1
9487,LOC101889078,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9488,LOC101889252,18,28,32,27,22,24,27,21,28,29,24,22,38,24,21,27
9489,LOC101889427,155,161,137,155,136,157,133,150,250,241,211,245,225,217,195,265
9490,LOC101889594,38,32,40,36,29,36,38,37,38,39,35,35,35,30,29,49
9491,LOC101891358,0,8,8,6,0,5,8,3,7,1,1,1,5,1,1,8
9492,LOC101889764,7,10,10,9,6,10,8,11,12,10,15,10,11,11,10,16
9493,LOC101889935,10,16,21,19,10,14,18,14,26,32,32,26,27,15,26,26
9494,LOC101890098,7,9,14,12,4,8,12,8,12,8,9,8,13,8,11,16
9495,LOC101890377,5,12,15,10,6,9,12,7,13,12,16,11,18,9,11,11
9496,LOC101890548,4,8,7,7,4,4,8,5,7,6,6,6,7,5,6,10
9497,LOC101891710,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9498,LOC109613179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,LOC101891535,3,54,16,24,4,7,11,4,45,218,189,202,166,173,121,88
9500,LOC101892227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9501,LOC101892399,6,5,6,7,6,7,7,8,19,17,15,25,17,23,20,19
9502,LOC101892570,24,19,17,20,23,25,24,19,21,34,27,31,40,26,26,23
9503,LOC101892736,1,4,5,4,1,2,4,3,5,3,2,4,3,2,2,4
9504,LOC101893087,6,6,6,5,5,4,4,3,120,92,91,132,110,128,149,75
9505,LOC101893262,1,3,2,1,1,1,1,1,33,33,32,37,28,28,38,27
9506,LOC109613181,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9507,LOC101894220,1,56,12,25,1,6,17,3,132,117,138,157,131,116,144,128
9508,LOC101894391,1,18,4,11,0,2,4,1,83,30,81,111,29,52,57,81
9509,LOC101893430,65,32,43,44,59,59,47,74,38,50,67,44,75,37,44,32
9510,LOC101894879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9511,LOC101894559,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
9512,LOC101894718,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
9513,LOC101895212,114,31,72,75,111,102,71,111,0,0,0,1,0,0,0,0
9514,LOC101895383,502,120,252,310,327,510,306,442,0,1,0,1,0,0,0,1
9515,LOC101895561,691,209,392,514,603,714,444,467,0,0,0,1,0,1,0,1
9516,LOC101895737,875,1807,750,1739,524,1240,2262,1888,255,2,135,12,47,439,15,13
9517,LOC101896409,215,119,145,200,210,207,214,252,0,0,0,1,0,5,0,16
9518,LOC101896238,987,322,558,658,823,1019,657,754,2,3,3,4,2,3,4,2
9519,LOC101896081,3,6,5,5,3,5,5,7,7,12,9,8,8,6,7,5
9520,LOC101895915,19,10,12,12,15,17,12,15,33,31,33,30,26,44,28,26
9521,LOC101896588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9522,LOC101897587,0,0,0,0,0,0,0,0,3,2,3,4,2,3,5,6
9523,LOC101897760,12,4,9,6,5,8,6,12,0,0,0,0,0,0,0,0
9524,LOC101897923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9525,LOC101898091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9526,LOC101898269,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
9527,LOC101898441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9528,LOC101896890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9529,LOC101898614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9530,LOC101897061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9531,LOC101897238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9532,LOC101897417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9533,LOC101898790,2,4,8,7,2,4,6,4,7,3,3,4,7,3,4,6
9534,LOC101899874,0,4,2,2,0,2,3,1,2,0,1,0,1,0,0,2
9535,LOC101899072,36,36,39,36,34,34,38,43,28,25,26,28,29,24,24,36
9536,LOC101899244,31,10,12,20,21,39,25,23,9,20,12,17,7,5,12,10
9537,LOC101899426,0,1,1,1,0,1,0,0,8,11,9,10,8,8,10,8
9538,LOC101900043,6,10,14,12,5,9,8,7,9,8,8,8,10,6,8,8
9539,LOC101900215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9540,LOC101899700,74,24,45,51,71,78,62,86,19,17,19,15,29,19,16,27
9541,LOC101900681,0,0,0,0,0,0,0,0,1,3,2,3,2,1,2,1
9542,LOC101900393,15,34,39,30,10,25,28,17,191,228,220,224,178,179,249,147
9543,LOC101901204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9544,LOC101901370,0,2,3,2,0,1,2,0,2,0,1,0,1,1,1,3
9545,LOC101901032,1,14,17,14,1,6,15,7,11,1,3,1,9,1,0,24
9546,LOC101900859,71,61,74,67,66,70,71,78,63,67,61,65,72,57,62,77
9547,LOC101901705,1,1,2,2,1,1,1,1,12,13,16,19,14,12,20,9
9548,LOC101887347,32,33,22,24,28,21,19,18,51,71,65,72,64,47,58,44
9549,LOC101887685,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9550,LOC101888019,12,24,27,24,8,21,27,16,30,16,14,17,19,15,15,28
9551,LOC101887514,0,1,0,1,0,1,0,0,18,18,14,24,18,21,18,15
9552,LOC101888200,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9553,LOC101888717,81,22,43,48,43,56,57,131,6,5,9,7,6,5,9,9
9554,LOC101888898,11,4,7,10,10,10,11,21,3,1,1,1,2,2,1,1
9555,LOC109613189,182,126,130,150,90,137,142,118,155,154,175,211,100,215,200,110
9556,LOC101888370,46,45,45,44,38,43,53,43,50,46,51,79,38,77,71,61
9557,LOC101889253,3,12,12,7,6,8,12,8,7,7,6,4,10,7,7,17
9558,LOC101888539,4,9,12,9,3,6,8,7,13,7,8,8,12,8,8,13
9559,LOC101889428,16,17,19,19,14,16,17,17,27,24,24,32,34,25,26,25
9560,LOC101889595,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
9561,LOC101890378,11,13,16,13,9,13,13,12,13,14,13,14,16,11,13,12
9562,LOC101890099,21,38,36,34,25,26,29,22,55,71,63,66,71,52,63,51
9563,LOC101890777,8,13,16,15,8,11,14,9,16,15,18,17,24,13,16,16
9564,LOC101891067,10,25,27,24,9,17,25,13,32,34,27,26,35,22,31,33
9565,LOC101891417,5,9,13,10,4,7,10,6,11,9,6,7,10,5,7,8
9566,LOC101891598,1,3,4,3,1,2,3,1,4,2,1,1,3,2,2,4
9567,LOC101891769,16,12,18,16,14,13,14,9,10,11,14,12,20,9,11,5
9568,LOC101891941,93,97,108,97,84,97,102,104,69,54,58,53,79,51,56,80
9569,LOC101892629,0,3,0,0,2,0,0,3,4,0,1,0,0,1,2,1
9570,LOC101892116,7,7,5,6,6,5,5,6,13,16,11,11,15,10,10,11
9571,LOC101892453,10,11,13,11,9,13,12,7,24,34,37,38,21,37,36,12
9572,LOC101892285,8,9,7,7,11,7,5,13,24,27,22,24,31,23,29,23
9573,LOC101892976,0,0,0,0,0,0,0,0,6,6,8,7,4,4,6,3
9574,LOC101894048,3,9,9,10,3,8,11,6,10,4,6,4,9,4,4,10
9575,LOC101893154,7,11,15,14,6,10,12,8,21,20,21,26,22,16,24,22
9576,LOC101893540,7,12,19,16,6,10,17,9,17,8,8,7,14,6,7,20
9577,LOC101894221,0,9,9,7,0,6,11,3,13,1,2,2,5,2,2,13
9578,LOC101893709,3251,4334,4549,4041,3386,3530,4450,3465,3722,3400,3337,2803,3884,2294,2679,3974
9579,LOC101893873,5,11,12,11,2,7,9,7,17,15,24,19,22,20,20,24
9580,LOC101894392,11,15,20,16,6,13,9,9,40,44,51,57,40,38,53,28
9581,LOC105262010,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
9582,LOC101894880,8,8,11,8,7,10,8,10,8,13,13,10,8,6,11,6
9583,LOC105262011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9584,LOC101895150,9,12,14,13,8,12,13,13,12,8,8,9,12,6,8,15
9585,LOC101895322,64,23,32,36,68,72,35,70,2,4,0,0,8,5,3,0
9586,LOC101895847,2,2,3,3,2,3,3,2,2,3,2,3,2,2,2,2
9587,LOC101895493,8,12,12,9,7,9,10,10,17,16,11,10,15,14,16,12
9588,LOC101895673,22,27,35,31,14,26,29,21,39,30,26,29,32,26,33,47
9589,LOC109613195,4,3,4,4,5,5,2,6,1,1,1,1,1,1,1,1
9590,LOC101896181,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
9591,LOC101896355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9592,LOC101896535,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9593,LOC101896716,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1
9594,LOC101896891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9595,LOC101897062,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9596,LOC101897239,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
9597,LOC101897418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9598,LOC101896022,0,1,1,1,0,0,0,0,11,16,16,15,15,13,17,10
9599,LOC105262012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9600,LOC101897588,3,5,4,3,2,3,4,3,2,1,2,3,2,2,2,3
9601,LOC101897761,17,170,247,198,10,124,194,84,369,156,167,163,187,148,161,236
9602,LOC101900505,0,0,0,0,0,0,0,0,2,3,3,3,2,1,2,2
9603,LOC109611599,0,0,0,0,0,0,0,0,3,5,4,4,3,2,4,3
9604,LOC101898152,6,12,10,8,5,9,8,6,19,17,15,17,16,17,18,14
9605,LOC101898503,34,22,34,33,31,30,29,34,34,39,37,41,30,25,36,32
9606,LOC101898327,49,40,49,50,48,45,44,49,44,56,44,51,44,35,55,51
9607,LOC101898672,32,36,38,33,40,34,30,38,34,40,39,35,39,27,38,43
9608,LOC101900682,0,0,0,0,0,0,0,0,2,3,2,2,2,1,2,1
9609,LOC101898837,124,168,177,145,126,146,172,120,152,139,139,122,184,102,139,173
9610,LOC101899018,3,10,12,12,1,8,9,7,11,6,5,4,9,3,5,13
9611,LOC101900860,0,4,5,6,0,3,5,2,4,0,0,0,3,0,0,6
9612,LOC101899190,6,8,10,10,5,8,8,8,11,6,7,8,9,6,7,11
9613,LOC101899370,17,35,45,34,16,25,34,28,41,27,22,27,35,21,27,63
9614,LOC101899544,25,41,47,40,18,32,43,29,44,36,34,34,41,26,30,53
9615,LOC101899701,20,21,23,20,12,23,18,19,24,18,19,15,15,14,11,29
9616,LOC101899875,113,49,77,68,87,104,79,109,43,50,46,48,44,47,51,45
9617,LOC101900157,0,0,3,0,1,0,0,0,8,16,9,12,9,9,13,7
9618,LOC101901033,0,1,1,2,0,1,2,1,1,1,1,1,2,0,1,2
9619,LOC101888540,0,3,7,1,0,2,2,1,4,0,0,0,0,0,0,3
9620,LOC101901205,18,22,26,24,10,19,23,19,27,22,19,23,25,16,21,31
9621,LOC101888718,0,12,13,7,0,7,9,2,9,1,0,1,5,0,0,16
9622,LOC101901480,11,16,18,17,14,16,18,14,21,19,21,18,22,12,19,20
9623,LOC101888899,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
9624,LOC101887348,6,8,7,8,4,8,8,6,10,8,7,7,8,6,8,11
9625,LOC101901809,59,56,48,47,71,51,43,32,21,45,44,24,54,20,27,22
9626,LOC105262015,2,6,5,4,2,3,5,2,6,5,2,3,7,1,2,4
9627,LOC101888020,7,19,20,17,9,13,18,11,18,12,11,13,24,9,12,24
9628,LOC101889080,6,5,5,6,3,5,6,5,6,6,5,6,6,4,5,6
9629,LOC101888201,30,41,45,39,22,33,34,34,50,43,41,48,48,34,37,60
9630,LOC101889254,1,3,2,3,1,2,3,1,2,1,2,2,2,1,2,2
9631,LOC101888371,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
9632,LOC101889429,6,7,7,7,3,7,7,5,12,12,13,11,15,9,12,9
9633,LOC105262016,0,0,0,0,0,0,0,0,2,1,3,2,1,1,2,1
9634,LOC101889596,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1
9635,LOC101890778,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
9636,LOC101890954,4,11,14,10,5,8,11,6,12,12,12,9,17,8,8,11
9637,LOC101889936,7,10,10,10,6,9,8,6,18,17,22,23,25,18,20,13
9638,LOC101890100,14,23,19,20,15,15,20,17,26,21,20,23,26,23,24,29
9639,LOC101890264,1,5,3,2,2,2,3,2,11,12,10,11,11,8,14,12
9640,LOC101891126,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
9641,LOC101890439,0,0,0,0,0,0,0,0,7,12,12,10,7,6,10,6
9642,LOC101891299,0,0,0,0,0,0,0,0,7,11,10,11,5,3,7,6
9643,LOC101890605,7,10,13,11,6,9,11,8,17,17,16,13,15,13,16,11
9644,LOC101891475,0,0,1,0,0,0,0,0,1,0,1,2,0,1,2,0
9645,LOC101891827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9646,LOC101892001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9647,LOC101892174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9648,LOC101892342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9649,LOC101892509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9650,LOC101892685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9651,LOC109613201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9652,LOC109613202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9653,LOC101892862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9654,LOC101893031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9655,LOC101893213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9656,LOC101893375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9657,LOC101891657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9658,LOC101893541,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9659,LOC101893710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9660,LOC101893874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9661,LOC101894049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9662,LOC101894222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9663,LOC101894393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9664,LOC101894561,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9665,LOC101894720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9666,LOC101894881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9667,LOC101895043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9668,LOC109613204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9669,LOC109613203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9670,LOC101895562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9671,LOC101895213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9672,LOC101896082,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
9673,LOC101896239,15,19,7,7,12,2,11,13,0,0,3,2,0,5,0,1
9674,LOC101896410,0,0,0,0,0,0,0,0,0,0,2,2,1,4,2,1
9675,LOC105262018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9676,LOC105262019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9677,LOC101896772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9678,LOC101896941,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9679,LOC101898504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9680,LOC101900614,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9681,LOC101898673,2,7,9,3,3,3,5,5,9,4,4,2,6,4,5,3
9682,LOC101898838,79,74,81,73,67,78,68,77,190,194,191,224,169,205,235,171
9683,LOC101900798,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9684,LOC101899019,113,133,136,124,96,123,117,102,204,236,228,235,241,235,227,194
9685,LOC101899191,22,24,31,27,21,26,26,24,28,23,28,28,33,22,26,27
9686,LOC101899371,10,19,28,25,11,17,22,14,32,25,29,27,33,19,24,30
9687,LOC101900973,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
9688,LOC101900158,12,14,16,14,11,14,12,11,24,27,29,29,28,34,34,23
9689,LOC101899983,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2
9690,LOC101900437,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
9691,LOC101901149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9692,LOC101901481,5,6,5,5,4,5,5,4,7,8,6,7,10,5,6,6
9693,LOC101901643,7,8,6,5,5,7,5,7,18,18,13,20,22,32,24,27
9694,LOC101888202,1,3,2,2,1,2,1,1,3,3,3,2,4,2,4,1
9695,LOC101901810,1774,2475,2642,2297,1820,1885,2518,1818,2276,2095,2002,1712,2181,1289,1593,2252
9696,LOC101887349,4,4,5,5,4,4,6,6,6,6,6,7,7,4,8,8
9697,LOC101887515,3,5,6,6,3,5,4,3,6,4,3,6,5,3,3,6
9698,LOC101887686,1,10,5,4,2,2,3,2,27,38,31,27,22,31,30,30
9699,LOC101888372,0,0,2,0,1,0,0,0,6,8,4,5,5,4,6,4
9700,LOC101887853,723,168,369,374,531,599,412,611,0,0,0,1,0,2,0,2
9701,LOC101888021,0,0,5,0,2,0,0,0,13,23,12,17,14,13,19,15
9702,LOC101888541,0,6,21,10,0,5,8,2,11,0,0,0,2,0,0,37
9703,LOC101888900,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
9704,LOC101889255,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,1
9705,LOC101889081,0,1,1,0,0,0,1,0,20,13,26,12,14,16,20,18
9706,LOC101889994,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1
9707,LOC101890157,88,1,19,0,8,157,401,100,0,0,0,0,0,0,0,0
9708,LOC101890501,6,2,3,6,5,6,4,8,0,0,0,0,0,0,0,0
9709,LOC109613222,1040,376,1107,791,1804,1252,743,1670,0,0,0,0,0,0,0,0
9710,LOC109613223,49,37,63,60,123,25,6,51,0,0,0,0,0,0,0,0
9711,LOC101890670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9712,LOC101890330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9713,LOC109613225,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
9714,LOC101890843,11,14,14,17,12,13,14,12,20,23,23,24,26,16,22,22
9715,LOC101891127,5,9,11,9,5,7,8,6,11,10,9,8,12,7,8,12
9716,LOC101891536,9,12,14,11,7,10,10,12,22,25,23,23,22,22,22,21
9717,LOC101891711,2,7,10,8,2,6,10,4,9,4,3,4,7,2,4,12
